date_time,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm
2024-07-09 12:37:51.962629,138.28,333.60,1235.85,223.52,406.47,653.55,121.42,155.41,1011.97,146.02,303.41,60.12,125.96,86.49,200.20,451.35,141.87,62.78
2024-07-09 12:37:55.641642,138.28,329.65,1217.48,222.69,401.23,646.59,121.85,155.82,1013.04,146.74,303.41,60.12,125.96,85.66,201.02,448.16,142.43,62.78
2024-07-09 12:37:59.293825,138.28,332.61,1226.67,224.34,404.97,652.16,122.27,155.82,1010.90,146.38,301.36,60.12,125.96,85.66,200.20,449.23,142.43,62.78
2024-07-09 12:43:02.566973,141.43,325.70,1169.70,212.80,398.98,642.41,120.99,154.20,1000.18,144.93,301.36,59.09,123.70,85.66,239.42,502.33,146.35,61.91
2024-07-09 12:43:06.253382,139.07,332.61,1220.23,221.87,403.47,650.76,121.85,155.82,1007.68,146.38,302.39,60.12,125.21,85.66,203.47,450.29,142.43,62.78
2024-07-09 12:43:09.908937,138.28,330.63,1217.48,221.87,401.98,647.28,121.85,155.82,1011.97,146.74,301.36,60.12,125.96,85.66,200.20,450.29,142.43,62.78
2024-07-09 12:43:13.595008,138.28,331.62,1233.10,223.52,404.97,650.76,122.70,157.03,1009.83,146.74,302.39,60.12,125.21,85.66,199.38,449.23,142.43,62.78
2024-07-09 12:43:17.273900,138.28,334.58,1230.34,225.17,404.97,652.85,122.27,155.82,1014.11,147.10,304.44,60.12,125.96,85.66,198.56,444.98,142.43,62.78
2024-07-09 12:48:20.558046,141.43,328.66,1170.62,213.62,400.48,643.11,121.42,154.60,1001.25,144.93,300.34,59.43,124.45,86.49,238.60,500.20,146.92,61.91
2024-07-09 12:48:24.204483,138.28,329.65,1213.80,220.22,401.23,644.50,122.27,156.62,1015.19,146.74,302.39,59.77,125.21,85.66,203.47,456.66,142.43,62.78
2024-07-09 12:48:27.868495,137.50,333.60,1223.91,224.34,405.72,652.16,122.27,156.22,1013.04,146.74,303.41,60.12,125.96,85.66,201.83,450.29,142.43,62.78
2024-07-09 12:48:31.575340,138.28,330.63,1221.15,222.69,402.72,647.98,122.27,155.82,1013.04,146.74,301.36,60.12,125.96,86.49,200.20,450.29,142.43,62.78
2024-07-09 12:48:35.269206,138.28,331.62,1223.91,223.52,402.72,650.07,122.27,155.82,1014.11,146.38,304.44,60.12,125.96,86.49,200.20,449.23,142.43,62.78
2024-07-09 12:53:38.545798,142.21,327.67,1172.45,213.62,400.48,643.11,120.99,154.20,1000.18,145.30,299.31,59.09,123.70,85.66,238.60,500.20,146.35,61.91
2024-07-09 12:53:42.222971,139.07,332.61,1222.99,221.87,404.97,648.68,122.27,156.22,1015.19,146.74,303.41,60.12,125.21,85.66,204.28,457.72,142.43,62.78
2024-07-09 12:53:45.896736,139.07,333.60,1227.59,225.17,405.72,652.16,121.85,155.82,1015.19,146.74,303.41,60.12,126.72,86.49,201.83,452.41,142.43,62.78
2024-07-09 12:53:49.599475,138.28,334.58,1225.75,224.34,404.22,652.85,122.27,156.22,1011.97,147.10,302.39,60.46,125.96,86.49,200.20,449.23,142.43,62.78
2024-07-09 12:53:53.273218,139.07,331.62,1231.26,223.52,404.97,648.68,122.27,156.22,1014.11,146.74,302.39,60.46,125.96,86.49,201.02,451.35,142.43,62.78
2024-07-09 12:58:56.518894,141.43,329.65,1173.37,214.45,401.98,643.11,120.99,154.20,1000.18,145.30,299.31,59.09,123.70,85.66,238.60,503.39,146.35,61.04
2024-07-09 12:59:00.182011,138.28,332.61,1215.64,221.87,404.22,651.46,122.27,155.82,1011.97,146.38,302.39,60.12,125.96,86.49,201.83,453.47,142.43,62.78
2024-07-09 12:59:03.822701,138.28,332.61,1222.07,223.52,404.22,650.07,122.70,156.62,1015.19,147.10,302.39,60.46,125.96,86.49,201.83,455.60,142.43,62.78
2024-07-09 12:59:07.475889,138.28,332.61,1222.07,224.34,404.22,649.37,122.70,156.62,1015.19,146.74,303.41,60.12,125.21,86.49,199.38,450.29,142.43,62.78
2024-07-09 12:59:11.166494,138.28,334.58,1234.02,225.17,406.47,650.76,123.13,157.03,1015.19,147.46,303.41,60.46,125.96,86.49,200.20,450.29,142.43,62.78
2024-07-09 13:04:14.438957,141.43,326.69,1164.18,211.97,397.48,638.93,121.85,154.60,1003.39,145.30,300.34,59.09,124.45,86.49,239.42,500.20,146.35,61.91
